,Month_Year,State,County,value,PR_State
28404,2021-01-01,AR,Lincoln,955,US
28405,2021-01-01,AR,Little River,1209,US
28406,2021-01-01,AR,Logan,412,US
28407,2021-01-01,AR,Lonoke,2901,US
28408,2021-01-01,AR,Madison,465,US
28409,2021-01-01,AR,Marion,795,US
28410,2021-01-01,AR,Miller,821,US
28411,2021-01-01,AR,Mississippi,3122,US
28412,2021-01-01,AR,Monroe,346,US
28413,2021-01-01,AR,Montgomery,696,US
28414,2021-01-01,AR,Nevada,679,US
28415,2021-01-01,AR,Newton,782,US
28416,2021-01-01,AR,Ouachita,1178,US
28417,2021-01-01,AR,Perry,175,US
28418,2021-01-01,AR,Phillips,868,US
28419,2021-01-01,AR,Pike,467,US
28420,2021-01-01,AR,Poinsett,2103,US
28421,2021-01-01,AR,Polk,1566,US
28422,2021-01-01,AR,Pope,2223,US
28423,2021-01-01,AR,Prairie,555,US
28424,2021-01-01,AR,Pulaski,13925,US
28425,2021-01-01,AR,Randolph,1373,US
28426,2021-01-01,AR,Saline,3950,US
28427,2021-01-01,AR,Scott,413,US
28428,2021-01-01,AR,Searcy,420,US
28429,2021-01-01,AR,Sebastian,5747,US
28430,2021-01-01,AR,Sevier,706,US
28431,2021-01-01,AR,Sharp,1188,US
28432,2021-01-01,AR,St. Francis,809,US
28433,2021-01-01,AR,Stone,848,US
28434,2021-01-01,AR,Union,2535,US
28435,2021-01-01,AR,Van Buren,326,US
28436,2021-01-01,AR,Washington,7922,US
28437,2021-01-01,AR,White,2416,US
28438,2021-01-01,AR,Woodruff,125,US
28439,2021-01-01,AR,Yell,1676,US
28440,2021-01-01,AZ,Apache,8508,US
28441,2021-01-01,AZ,Cochise,5684,US
28442,2021-01-01,AZ,Coconino,7574,US
28443,2021-01-01,AZ,Gila,5075,US
28444,2021-01-01,AZ,Graham,1807,US
28445,2021-01-01,AZ,Greenlee,147,US
28446,2021-01-01,AZ,La Paz,1405,US
28447,2021-01-01,AZ,Maricopa,195386,US
28448,2021-01-01,AZ,Mohave,13420,US
28449,2021-01-01,AZ,Navajo,12058,US
28450,2021-01-01,AZ,Pima,43527,US
28451,2021-01-01,AZ,Pinal,14925,US
28452,2021-01-01,AZ,Santa Cruz,3938,US
28453,2021-01-01,AZ,Yavapai,9545,US
28454,2021-01-01,AZ,Yuma,19153,US
28455,2021-01-01,CA,Alameda,24136,PR
28456,2021-01-01,CA,Alpine,0,PR
28457,2021-01-01,CA,Amador,888,PR
28458,2021-01-01,CA,Butte,3676,PR
28459,2021-01-01,CA,Calaveras,698,PR
28460,2021-01-01,CA,City and,7678,PR
28461,2021-01-01,CA,Colusa,277,PR
28462,2021-01-01,CA,Contra Costa,13236,PR
28463,2021-01-01,CA,Del Norte,67,PR
28464,2021-01-01,CA,El Dorado,1384,PR
28465,2021-01-01,CA,Fresno,27687,PR
28466,2021-01-01,CA,Glenn,581,PR
28467,2021-01-01,CA,Humboldt,756,PR
28468,2021-01-01,CA,Imperial,14444,PR
28469,2021-01-01,CA,Inyo,831,PR
28470,2021-01-01,CA,Kern,17309,PR
28471,2021-01-01,CA,Kings,4093,PR
28472,2021-01-01,CA,Lake,877,PR
28473,2021-01-01,CA,Lassen,405,PR
28474,2021-01-01,CA,Los Angeles,413948,PR
28475,2021-01-01,CA,Madera,4285,PR
28476,2021-01-01,CA,Marin,4741,PR
28477,2021-01-01,CA,Mariposa,130,PR
28478,2021-01-01,CA,Mendocino,987,PR
28479,2021-01-01,CA,Merced,9247,PR
28480,2021-01-01,CA,Modoc,82,PR
28481,2021-01-01,CA,Mono,124,PR
28482,2021-01-01,CA,Monterey,7531,PR
28483,2021-01-01,CA,Napa,1242,PR
28484,2021-01-01,CA,Nevada,2002,PR
28485,2021-01-01,CA,Orange,71935,PR
28486,2021-01-01,CA,Placer,5134,PR
28487,2021-01-01,CA,Plumas,151,PR
28488,2021-01-01,CA,Riverside,76907,PR
28489,2021-01-01,CA,Sacramento,32678,PR
28490,2021-01-01,CA,San Benito,1281,PR
28491,2021-01-01,CA,San Bernardino,48633,PR
28492,2021-01-01,CA,San Diego,62957,PR
28493,2021-01-01,CA,San Joaquin,23260,PR
28494,2021-01-01,CA,San Luis Obispo,3848,PR
28495,2021-01-01,CA,San Mateo,8956,PR
28496,2021-01-01,CA,Santa Barbara,6883,PR
28497,2021-01-01,CA,Santa Clara,31860,PR
28498,2021-01-01,CA,Santa Cruz,3504,PR
28499,2021-01-01,CA,Shasta,3403,PR
28500,2021-01-01,CA,Sierra,0,PR
28501,2021-01-01,CA,Siskiyou,381,PR
28502,2021-01-01,CA,Solano,3309,PR
28503,2021-01-01,CA,Sonoma,7037,PR
28504,2021-01-01,CA,Stanislaus,22368,PR
28505,2021-01-01,CA,Sutter,2266,PR
28506,2021-01-01,CA,Tehama,1300,PR
28507,2021-01-01,CA,Trinity,130,PR
28508,2021-01-01,CA,Tulare,15140,PR
28509,2021-01-01,CA,Tuolumne,1075,PR
28510,2021-01-01,CA,Ventura,12706,PR
28511,2021-01-01,CA,Yolo,4070,PR
28512,2021-01-01,CA,Yuba,807,PR
28513,2021-01-01,CO,Adams,17143,US
28514,2021-01-01,CO,Alamosa,812,US
28515,2021-01-01,CO,Arapahoe,18386,US
28516,2021-01-01,CO,Archuleta,12,US
28517,2021-01-01,CO,Baca,56,US
28518,2021-01-01,CO,Bent,537,US
28519,2021-01-01,CO,Boulder,5993,US
28520,2021-01-01,CO,Chaffee,685,US
28521,2021-01-01,CO,Cheyenne,155,US
28522,2021-01-01,CO,City and,24081,US
28523,2021-01-01,CO,Clear Creek,62,US
28524,2021-01-01,CO,Conejos,97,US
28525,2021-01-01,CO,Costilla,62,US
28526,2021-01-01,CO,Crowley,419,US
28527,2021-01-01,CO,Custer,25,US
28528,2021-01-01,CO,Delta,1176,US
28529,2021-01-01,CO,Dolores,0,US
28530,2021-01-01,CO,Douglas,6511,US
28531,2021-01-01,CO,Eagle,516,US
28532,2021-01-01,CO,El Paso,20154,US
28533,2021-01-01,CO,Elbert,356,US
28534,2021-01-01,CO,Fremont,913,US
28535,2021-01-01,CO,Garfield,1070,US
28536,2021-01-01,CO,Gilpin,57,US
28537,2021-01-01,CO,Grand,134,US
28538,2021-01-01,CO,Gunnison,186,US
28539,2021-01-01,CO,Hinsdale,0,US
28540,2021-01-01,CO,Huerfano,535,US
28541,2021-01-01,CO,Jackson,0,US
28542,2021-01-01,CO,Jefferson,20368,US
28543,2021-01-01,CO,Kiowa,71,US
28544,2021-01-01,CO,Kit Carson,307,US
28545,2021-01-01,CO,La Plata,941,US
28546,2021-01-01,CO,Lake,0,US
28547,2021-01-01,CO,Larimer,5362,US
28548,2021-01-01,CO,Las Animas,277,US
28549,2021-01-01,CO,Lincoln,93,US
28550,2021-01-01,CO,Logan,1748,US
28551,2021-01-01,CO,Mesa,4809,US
28552,2021-01-01,CO,Mineral,31,US
28553,2021-01-01,CO,Moffat,656,US
28554,2021-01-01,CO,Montezuma,592,US
28555,2021-01-01,CO,Montrose,1212,US
28556,2021-01-01,CO,Morgan,2647,US
28557,2021-01-01,CO,Otero,1658,US
28558,2021-01-01,CO,Ouray,93,US
28559,2021-01-01,CO,Park,155,US
28560,2021-01-01,CO,Phillips,294,US
28561,2021-01-01,CO,Pitkin,124,US
28562,2021-01-01,CO,Prowers,631,US
28563,2021-01-01,CO,Pueblo,10588,US
28564,2021-01-01,CO,Rio Blanco,93,US
28565,2021-01-01,CO,Rio Grande,279,US
28566,2021-01-01,CO,Routt,575,US
28567,2021-01-01,CO,Saguache,124,US
28568,2021-01-01,CO,San Juan,0,US
28569,2021-01-01,CO,San Miguel,0,US
28570,2021-01-01,CO,Sedgwick,62,US
28571,2021-01-01,CO,Summit,156,US
28572,2021-01-01,CO,Teller,358,US
28573,2021-01-01,CO,Washington,344,US
28574,2021-01-01,CO,Weld,9231,US
28575,2021-01-01,CO,Yuma,441,US
28576,2021-01-01,CT,Fairfield,56869,PR
28577,2021-01-01,CT,Hartford,61732,PR
28578,2021-01-01,CT,Litchfield,7517,PR
28579,2021-01-01,CT,Middlesex,8964,PR
28580,2021-01-01,CT,New Haven,52154,PR
28581,2021-01-01,CT,New London,9609,PR
28582,2021-01-01,CT,Tolland,3787,PR
28583,2021-01-01,CT,Windham,3317,PR
28584,2021-01-01,DC,District of Columbia ,26230,US
28585,2021-01-01,DE,Kent,5695,US
28586,2021-01-01,DE,New Castle,15566,US
28587,2021-01-01,DE,Sussex,9911,US
28588,2021-01-01,FL,Alachua,4616,PR
28589,2021-01-01,FL,Baker,1271,PR
28590,2021-01-01,FL,Bay,7654,PR
28591,2021-01-01,FL,Bradford,890,PR
28592,2021-01-01,FL,Brevard,17919,PR
28593,2021-01-01,FL,Broward,61015,PR
28594,2021-01-01,FL,Calhoun,999,PR
28595,2021-01-01,FL,Charlotte,8186,PR
28596,2021-01-01,FL,Citrus,9520,PR
28597,2021-01-01,FL,Clay,6629,PR
28598,2021-01-01,FL,Collier,11555,PR
28599,2021-01-01,FL,Columbia,4004,PR
28600,2021-01-01,FL,DeSoto,1953,PR
28601,2021-01-01,FL,Dixie,364,PR
28602,2021-01-01,FL,Duval,25351,PR
28603,2021-01-01,FL,Escambia,13851,PR
28604,2021-01-01,FL,Flagler,1734,PR
28605,2021-01-01,FL,Franklin,185,PR
28606,2021-01-01,FL,Gadsden,1978,PR
28607,2021-01-01,FL,Gilchrist,832,PR
28608,2021-01-01,FL,Glades,365,PR
28609,2021-01-01,FL,Gulf,935,PR
28610,2021-01-01,FL,Hamilton,470,PR
28611,2021-01-01,FL,Hardee,670,PR
28612,2021-01-01,FL,Hendry,1640,PR
28613,2021-01-01,FL,Hernando,9598,PR
28614,2021-01-01,FL,Highlands,7134,PR
28615,2021-01-01,FL,Hillsborough,36567,PR
28616,2021-01-01,FL,Holmes,982,PR
28617,2021-01-01,FL,Indian River,5928,PR
28618,2021-01-01,FL,Jackson,3867,PR
28619,2021-01-01,FL,Jefferson,574,PR
28620,2021-01-01,FL,Lafayette,689,PR
28621,2021-01-01,FL,Lake,11168,PR
28622,2021-01-01,FL,Lee,22678,PR
28623,2021-01-01,FL,Leon,6143,PR
28624,2021-01-01,FL,Levy,673,PR
28625,2021-01-01,FL,Liberty,434,PR
28626,2021-01-01,FL,Madison,1080,PR
28627,2021-01-01,FL,Manatee,14301,PR
28628,2021-01-01,FL,Marion,16484,PR
28629,2021-01-01,FL,Martin,6976,PR
28630,2021-01-01,FL,Miami-Dade,140638,PR
28631,2021-01-01,FL,Monroe,1155,PR
28632,2021-01-01,FL,Nassau,2318,PR
28633,2021-01-01,FL,Okaloosa,8000,PR
28634,2021-01-01,FL,Okeechobee,1728,PR
28635,2021-01-01,FL,Orange,25937,PR
28636,2021-01-01,FL,Osceola,10076,PR
28637,2021-01-01,FL,Palm Beach,62825,PR
28638,2021-01-01,FL,Pasco,14001,PR
28639,2021-01-01,FL,Pinellas,36380,PR
28640,2021-01-01,FL,Polk,27273,PR
28641,2021-01-01,FL,Putnam,2742,PR
28642,2021-01-01,FL,Santa Rosa,5348,PR
28643,2021-01-01,FL,Sarasota,17531,PR
28644,2021-01-01,FL,Seminole,10490,PR
28645,2021-01-01,FL,St. Johns,4240,PR
28646,2021-01-01,FL,St. Lucie,13874,PR
28647,2021-01-01,FL,Sumter,4571,PR
28648,2021-01-01,FL,Suwannee,3149,PR
28649,2021-01-01,FL,Taylor,924,PR
28650,2021-01-01,FL,Union,2107,PR
28651,2021-01-01,FL,Volusia,14918,PR
28652,2021-01-01,FL,Wakulla,983,PR
28653,2021-01-01,FL,Walton,1816,PR
28654,2021-01-01,FL,Washington,943,PR
28655,2021-01-01,GA,Appling,1393,PR
28656,2021-01-01,GA,Atkinson,340,PR
28657,2021-01-01,GA,Bacon,686,PR
28658,2021-01-01,GA,Baker,186,PR
28659,2021-01-01,GA,Baldwin,2429,PR
28660,2021-01-01,GA,Banks,692,PR
28661,2021-01-01,GA,Barrow,2429,PR
28662,2021-01-01,GA,Bartow,4208,PR
28663,2021-01-01,GA,Ben Hill,1329,PR
28664,2021-01-01,GA,Berrien,694,PR
28665,2021-01-01,GA,Bibb,8132,PR
28666,2021-01-01,GA,Bleckley,961,PR
28667,2021-01-01,GA,Brantley,635,PR
28668,2021-01-01,GA,Brooks,917,PR
28669,2021-01-01,GA,Bryan,612,PR
28670,2021-01-01,GA,Bulloch,1256,PR
28671,2021-01-01,GA,Burke,616,PR
28672,2021-01-01,GA,Butts,1590,PR
28673,2021-01-01,GA,Calhoun,358,PR
28674,2021-01-01,GA,Camden,626,PR
28675,2021-01-01,GA,Candler,874,PR
28676,2021-01-01,GA,Carroll,3168,PR
28677,2021-01-01,GA,Catoosa,1327,PR
28678,2021-01-01,GA,Charlton,429,PR
28679,2021-01-01,GA,Chatham,7965,PR
28680,2021-01-01,GA,Chattahoochee,31,PR
28681,2021-01-01,GA,Chattooga,1477,PR
28682,2021-01-01,GA,Cherokee,4883,PR
28683,2021-01-01,GA,Clarke,2302,PR
28684,2021-01-01,GA,Clay,93,PR
28685,2021-01-01,GA,Clayton,7726,PR
28686,2021-01-01,GA,Clinch,484,PR
28687,2021-01-01,GA,Cobb,19120,PR
28688,2021-01-01,GA,Coffee,2845,PR
28689,2021-01-01,GA,Colquitt,1497,PR
28690,2021-01-01,GA,Columbia,3124,PR
28691,2021-01-01,GA,Cook,847,PR
28692,2021-01-01,GA,Coweta,2846,PR
28693,2021-01-01,GA,Crawford,260,PR
28694,2021-01-01,GA,Crisp,967,PR
28695,2021-01-01,GA,Dade,237,PR
28696,2021-01-01,GA,Dawson,624,PR
28697,2021-01-01,GA,DeKalb,16693,PR
28698,2021-01-01,GA,Decatur,1424,PR
28699,2021-01-01,GA,Dodge,1474,PR
28700,2021-01-01,GA,Dooly,735,PR
28701,2021-01-01,GA,Dougherty,6844,PR
28702,2021-01-01,GA,Douglas,3428,PR
28703,2021-01-01,GA,Early,1228,PR
28704,2021-01-01,GA,Echols,62,PR
28705,2021-01-01,GA,Effingham,1211,PR
28706,2021-01-01,GA,Elbert,855,PR
28707,2021-01-01,GA,Emanuel,1435,PR
28708,2021-01-01,GA,Evans,284,PR
28709,2021-01-01,GA,Fannin,1209,PR
28710,2021-01-01,GA,Fayette,2612,PR
28711,2021-01-01,GA,Floyd,3765,PR
28712,2021-01-01,GA,Forsyth,2831,PR
28713,2021-01-01,GA,Franklin,769,PR
28714,2021-01-01,GA,Fulton,25022,PR
28715,2021-01-01,GA,Gilmer,1144,PR
28716,2021-01-01,GA,Glascock,116,PR
28717,2021-01-01,GA,Glynn,3979,PR
28718,2021-01-01,GA,Gordon,2112,PR
28719,2021-01-01,GA,Grady,1036,PR
28720,2021-01-01,GA,Greene,864,PR
28721,2021-01-01,GA,Gwinnett,19204,PR
28722,2021-01-01,GA,Habersham,3171,PR
28723,2021-01-01,GA,Hall,8158,PR
28724,2021-01-01,GA,Hancock,1518,PR
28725,2021-01-01,GA,Haralson,772,PR
28726,2021-01-01,GA,Harris,1021,PR
28727,2021-01-01,GA,Hart,758,PR
28728,2021-01-01,GA,Heard,352,PR
28729,2021-01-01,GA,Henry,5118,PR
28730,2021-01-01,GA,Houston,3968,PR
28731,2021-01-01,GA,Irwin,392,PR
28732,2021-01-01,GA,Jackson,2376,PR
28733,2021-01-01,GA,Jasper,262,PR
28734,2021-01-01,GA,Jeff Davis,986,PR
28735,2021-01-01,GA,Jefferson,1297,PR
28736,2021-01-01,GA,Jenkins,1065,PR
28737,2021-01-01,GA,Johnson,981,PR
28738,2021-01-01,GA,Jones,738,PR
28739,2021-01-01,GA,Lamar,932,PR
28740,2021-01-01,GA,Lanier,217,PR
28741,2021-01-01,GA,Laurens,3678,PR
28742,2021-01-01,GA,Lee,1084,PR
28743,2021-01-01,GA,Liberty,1045,PR
28744,2021-01-01,GA,Lincoln,388,PR
28745,2021-01-01,GA,Long,200,PR
28746,2021-01-01,GA,Lowndes,3263,PR
28747,2021-01-01,GA,Lumpkin,915,PR
28748,2021-01-01,GA,Macon,481,PR
28749,2021-01-01,GA,Madison,671,PR
28750,2021-01-01,GA,Marion,310,PR
28751,2021-01-01,GA,McDuffie,813,PR
28752,2021-01-01,GA,McIntosh,268,PR
28753,2021-01-01,GA,Meriwether,722,PR
28754,2021-01-01,GA,Miller,91,PR
28755,2021-01-01,GA,Mitchell,1796,PR
28756,2021-01-01,GA,Monroe,2043,PR
28757,2021-01-01,GA,Montgomery,387,PR
28758,2021-01-01,GA,Morgan,253,PR
28759,2021-01-01,GA,Murray,1358,PR
28760,2021-01-01,GA,Muscogee,6799,PR
28761,2021-01-01,GA,Newton,4180,PR
28762,2021-01-01,GA,Oconee,1328,PR
28763,2021-01-01,GA,Oglethorpe,455,PR
28764,2021-01-01,GA,Paulding,3669,PR
28765,2021-01-01,GA,Peach,1030,PR
28766,2021-01-01,GA,Pickens,741,PR
28767,2021-01-01,GA,Pierce,925,PR
28768,2021-01-01,GA,Pike,483,PR
28769,2021-01-01,GA,Polk,1609,PR
28770,2021-01-01,GA,Pulaski,787,PR
28771,2021-01-01,GA,Putnam,1093,PR
28772,2021-01-01,GA,Quitman,31,PR
28773,2021-01-01,GA,Rabun,780,PR
28774,2021-01-01,GA,Randolph,930,PR
28775,2021-01-01,GA,Richmond,7752,PR
28776,2021-01-01,GA,Rockdale,2534,PR
28777,2021-01-01,GA,Schley,62,PR
28778,2021-01-01,GA,Screven,370,PR
28779,2021-01-01,GA,Seminole,395,PR
28780,2021-01-01,GA,Spalding,2990,PR
28781,2021-01-01,GA,Stephens,1772,PR
28782,2021-01-01,GA,Stewart,530,PR
28783,2021-01-01,GA,Sumter,2329,PR
28784,2021-01-01,GA,Talbot,329,PR
28785,2021-01-01,GA,Taliaferro,0,PR
28786,2021-01-01,GA,Tattnall,798,PR
28787,2021-01-01,GA,Taylor,485,PR
28788,2021-01-01,GA,Telfair,1085,PR
28789,2021-01-01,GA,Terrell,1083,PR
28790,2021-01-01,GA,Thomas,2655,PR
28791,2021-01-01,GA,Tift,2420,PR
28792,2021-01-01,GA,Toombs,2051,PR
28793,2021-01-01,GA,Towns,843,PR
28794,2021-01-01,GA,Treutlen,456,PR
28795,2021-01-01,GA,Troup,4082,PR
28796,2021-01-01,GA,Turner,779,PR
28797,2021-01-01,GA,Twiggs,584,PR
28798,2021-01-01,GA,Union,1432,PR
28799,2021-01-01,GA,Upson,2370,PR
28800,2021-01-01,GA,Walker,1836,PR
28801,2021-01-01,GA,Walton,3315,PR
28802,2021-01-01,GA,Ware,2728,PR
28803,2021-01-01,GA,Warren,220,PR
28804,2021-01-01,GA,Washington,910,PR
28805,2021-01-01,GA,Wayne,1563,PR
28806,2021-01-01,GA,Webster,74,PR
28807,2021-01-01,GA,Wheeler,583,PR
28808,2021-01-01,GA,White,1371,PR
28809,2021-01-01,GA,Whitfield,4497,PR
28810,2021-01-01,GA,Wilcox,780,PR
28811,2021-01-01,GA,Wilkes,304,PR
28812,2021-01-01,GA,Wilkinson,600,PR
28813,2021-01-01,GA,Worth,1285,PR
28814,2021-01-01,HI,City and,7911,US
28815,2021-01-01,HI,Hawaii,1429,US
28816,2021-01-01,HI,Kalawao,0,US
28817,2021-01-01,HI,Kauai,31,US
28818,2021-01-01,HI,Maui,613,US
28819,2021-01-01,IA,Adair,608,US
28820,2021-01-01,IA,Adams,88,US
28821,2021-01-01,IA,Allamakee,866,US
28822,2021-01-01,IA,Appanoose,1187,US
28823,2021-01-01,IA,Audubon,243,US
28824,2021-01-01,IA,Benton,1379,US
28825,2021-01-01,IA,Black Hawk,7232,US
28826,2021-01-01,IA,Boone,511,US
28827,2021-01-01,IA,Bremer,1462,US
28828,2021-01-01,IA,Buchanan,651,US
28829,2021-01-01,IA,Buena Vista,900,US
28830,2021-01-01,IA,Butler,739,US
28831,2021-01-01,IA,Calhoun,279,US
28832,2021-01-01,IA,Carroll,1038,US
28833,2021-01-01,IA,Cass,1284,US
28834,2021-01-01,IA,Cedar,589,US
28835,2021-01-01,IA,Cerro Gordo,2093,US
28836,2021-01-01,IA,Cherokee,799,US
28837,2021-01-01,IA,Chickasaw,357,US
28838,2021-01-01,IA,Clarke,233,US
28839,2021-01-01,IA,Clay,575,US
28840,2021-01-01,IA,Clayton,1483,US
28841,2021-01-01,IA,Clinton,1943,US
28842,2021-01-01,IA,Crawford,713,US
28843,2021-01-01,IA,Dallas,2159,US
28844,2021-01-01,IA,Davis,642,US
28845,2021-01-01,IA,Decatur,125,US
28846,2021-01-01,IA,Delaware,1081,US
28847,2021-01-01,IA,Des Moines,1247,US
28848,2021-01-01,IA,Dickinson,773,US
28849,2021-01-01,IA,Dubuque,4649,US
28850,2021-01-01,IA,Emmet,938,US
28851,2021-01-01,IA,Fayette,695,US
28852,2021-01-01,IA,Floyd,1115,US
28853,2021-01-01,IA,Franklin,549,US
28854,2021-01-01,IA,Fremont,177,US
28855,2021-01-01,IA,Greene,218,US
28856,2021-01-01,IA,Grundy,743,US
28857,2021-01-01,IA,Guthrie,737,US
28858,2021-01-01,IA,Hamilton,867,US
28859,2021-01-01,IA,Hancock,745,US
28860,2021-01-01,IA,Hardin,909,US
28861,2021-01-01,IA,Harrison,1889,US
28862,2021-01-01,IA,Henry,928,US
28863,2021-01-01,IA,Howard,573,US
28864,2021-01-01,IA,Humboldt,579,US
28865,2021-01-01,IA,Ida,923,US
28866,2021-01-01,IA,Iowa,676,US
28867,2021-01-01,IA,Jackson,963,US
28868,2021-01-01,IA,Jasper,1772,US
28869,2021-01-01,IA,Jefferson,731,US
28870,2021-01-01,IA,Johnson,1564,US
28871,2021-01-01,IA,Jones,1527,US
28872,2021-01-01,IA,Keokuk,790,US
28873,2021-01-01,IA,Kossuth,1236,US
28874,2021-01-01,IA,Lee,930,US
28875,2021-01-01,IA,Linn,8356,US
28876,2021-01-01,IA,Louisa,878,US
28877,2021-01-01,IA,Lucas,276,US
28878,2021-01-01,IA,Lyon,957,US
28879,2021-01-01,IA,Madison,286,US
28880,2021-01-01,IA,Mahaska,1120,US
28881,2021-01-01,IA,Marion,1604,US
28882,2021-01-01,IA,Marshall,1877,US
28883,2021-01-01,IA,Mills,494,US
28884,2021-01-01,IA,Mitchell,1061,US
28885,2021-01-01,IA,Monona,520,US
28886,2021-01-01,IA,Monroe,578,US
28887,2021-01-01,IA,Montgomery,676,US
28888,2021-01-01,IA,Muscatine,2385,US
28889,2021-01-01,IA,O'Brien,1678,US
28890,2021-01-01,IA,Osceola,295,US
28891,2021-01-01,IA,Page,455,US
28892,2021-01-01,IA,Palo Alto,303,US
28893,2021-01-01,IA,Plymouth,2036,US
28894,2021-01-01,IA,Pocahontas,348,US
28895,2021-01-01,IA,Polk,13779,US
28896,2021-01-01,IA,Pottawattamie,3395,US
28897,2021-01-01,IA,Poweshiek,747,US
28898,2021-01-01,IA,Ringgold,296,US
28899,2021-01-01,IA,Sac,455,US
28900,2021-01-01,IA,Scott,5045,US
28901,2021-01-01,IA,Shelby,815,US
28902,2021-01-01,IA,Sioux,1632,US
28903,2021-01-01,IA,Story,1069,US
28904,2021-01-01,IA,Tama,1786,US
28905,2021-01-01,IA,Taylor,285,US
28906,2021-01-01,IA,Union,668,US
28907,2021-01-01,IA,Van Buren,406,US
28908,2021-01-01,IA,Wapello,2971,US
28909,2021-01-01,IA,Warren,1197,US
28910,2021-01-01,IA,Washington,967,US
28911,2021-01-01,IA,Wayne,651,US
28912,2021-01-01,IA,Webster,2202,US
28913,2021-01-01,IA,Winnebago,893,US
28914,2021-01-01,IA,Winneshiek,604,US
28915,2021-01-01,IA,Woodbury,5469,US
28916,2021-01-01,IA,Worth,104,US
28917,2021-01-01,IA,Wright,711,US
28918,2021-01-01,ID,Ada,11898,US
28919,2021-01-01,ID,Adams,93,US
28920,2021-01-01,ID,Bannock,2325,US
28921,2021-01-01,ID,Bear Lake,62,US
28922,2021-01-01,ID,Benewah,169,US
28923,2021-01-01,ID,Bingham,1679,US
28924,2021-01-01,ID,Blaine,420,US
28925,2021-01-01,ID,Boise,62,US
28926,2021-01-01,ID,Bonner,632,US
28927,2021-01-01,ID,Bonneville,3872,US
28928,2021-01-01,ID,Boundary,296,US
28929,2021-01-01,ID,Butte,30,US
28930,2021-01-01,ID,Camas,0,US
28931,2021-01-01,ID,Canyon,7417,US
28932,2021-01-01,ID,Caribou,323,US
28933,2021-01-01,ID,Cassia,675,US
28934,2021-01-01,ID,Clark,0,US
28935,2021-01-01,ID,Clearwater,284,US
28936,2021-01-01,ID,Custer,73,US
28937,2021-01-01,ID,Elmore,303,US
28938,2021-01-01,ID,Franklin,343,US
28939,2021-01-01,ID,Fremont,434,US
28940,2021-01-01,ID,Gem,753,US
28941,2021-01-01,ID,Gooding,647,US
28942,2021-01-01,ID,Idaho,491,US
28943,2021-01-01,ID,Jefferson,508,US
28944,2021-01-01,ID,Jerome,526,US
28945,2021-01-01,ID,Kootenai,4373,US
28946,2021-01-01,ID,Latah,186,US
28947,2021-01-01,ID,Lemhi,279,US
28948,2021-01-01,ID,Lewis,176,US
28949,2021-01-01,ID,Lincoln,292,US
28950,2021-01-01,ID,Madison,636,US
28951,2021-01-01,ID,Minidoka,760,US
28952,2021-01-01,ID,Nez Perce,1385,US
28953,2021-01-01,ID,Oneida,79,US
28954,2021-01-01,ID,Owyhee,680,US
28955,2021-01-01,ID,Payette,794,US
28956,2021-01-01,ID,Power,171,US
28957,2021-01-01,ID,Shoshone,901,US
28958,2021-01-01,ID,Teton,104,US
28959,2021-01-01,ID,Twin Falls,3599,US
28960,2021-01-01,ID,Valley,120,US
28961,2021-01-01,ID,Washington,537,US
28962,2021-01-01,IL,Adams,2812,PR
28963,2021-01-01,IL,Alexander,223,PR
28964,2021-01-01,IL,Bond,560,PR
28965,2021-01-01,IL,Boone,2015,PR
28966,2021-01-01,IL,Brown,161,PR
28967,2021-01-01,IL,Bureau,2167,PR
28968,2021-01-01,IL,Calhoun,37,PR
28969,2021-01-01,IL,Carroll,977,PR
28970,2021-01-01,IL,Cass,651,PR
28971,2021-01-01,IL,Champaign,2842,PR
28972,2021-01-01,IL,Christian,1746,PR
28973,2021-01-01,IL,Clark,796,PR
28974,2021-01-01,IL,Clay,1056,PR
28975,2021-01-01,IL,Clinton,2403,PR
28976,2021-01-01,IL,Coles,2441,PR
28977,2021-01-01,IL,Cook,261454,PR
28978,2021-01-01,IL,Crawford,611,PR
28979,2021-01-01,IL,Cumberland,450,PR
28980,2021-01-01,IL,De Witt,606,PR
28981,2021-01-01,IL,DeKalb,2724,PR
28982,2021-01-01,IL,Douglas,828,PR
28983,2021-01-01,IL,DuPage,32554,PR
28984,2021-01-01,IL,Edgar,965,PR
28985,2021-01-01,IL,Edwards,223,PR
28986,2021-01-01,IL,Effingham,1778,PR
28987,2021-01-01,IL,Fayette,1528,PR
28988,2021-01-01,IL,Ford,1265,PR
28989,2021-01-01,IL,Franklin,1755,PR
28990,2021-01-01,IL,Fulton,1190,PR
28991,2021-01-01,IL,Gallatin,93,PR
28992,2021-01-01,IL,Greene,930,PR
28993,2021-01-01,IL,Grundy,1531,PR
28994,2021-01-01,IL,Hamilton,399,PR
28995,2021-01-01,IL,Hancock,722,PR
28996,2021-01-01,IL,Hardin,253,PR
28997,2021-01-01,IL,Henderson,182,PR
28998,2021-01-01,IL,Henry,1451,PR
28999,2021-01-01,IL,Iroquois,1646,PR
29000,2021-01-01,IL,Jackson,1763,PR
29001,2021-01-01,IL,Jasper,431,PR
29002,2021-01-01,IL,Jefferson,3047,PR
29003,2021-01-01,IL,Jersey,1170,PR
29004,2021-01-01,IL,Jo Daviess,660,PR
29005,2021-01-01,IL,Johnson,279,PR
29006,2021-01-01,IL,Kane,19429,PR
